scenario	maximum_symptom_onset_time	susceptible_population_proportion	antiviral_coverage_time	antiviral_success_rate	hospital_success_without_antiviral	hospital_success_with_antiviral	hospital_beds_per_person	antiviral_doses_per_person	hospital_stay_duration_min	hospital_stay_duration_max	region	pop_size	deaths	deaths_in_home	deaths_in_hospital	per_capita_deaths	per_capita_deaths_in_home	per_capita_deaths_in_hospital
551	120.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_4	3063	2160	2048	112	0.7051909892262488	0.6686255305256285	0.03656545870062031
552	60.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	17	1	16	0.04392764857881137	0.002583979328165375	0.041343669250646
552	60.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	49	38	11	0.05953827460510328	0.046172539489671933	0.013365735115431349
552	60.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	501	496	5	0.17734513274336283	0.17557522123893804	0.0017699115044247787
552	60.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	569	567	2	0.19607167470709855	0.19538249483115094	6.891798759476223E-4
552	60.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	633	631	2	0.20666013712047013	0.2060071825008162	6.52954619653934E-4
553	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	19	0	19	0.04909560723514212	0.0	0.04909560723514212
553	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	44	18	26	0.053462940461725394	0.02187120291616039	0.031591737545565005
553	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	427	420	7	0.1511504424778761	0.1486725663716814	0.00247787610619469
553	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	490	480	10	0.16884906960716747	0.16540317022742937	0.0034458993797381117
550	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_0	387	96	70	26	0.24806201550387597	0.18087855297157623	0.06718346253229975
550	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_1	823	447	404	43	0.543134872417983	0.4908869987849332	0.05224787363304982
553	120.0	0.25	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	566	556	10	0.18478615736206333	0.18152138426379366	0.00326477309826967
550	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_2	2825	1932	1876	56	0.6838938053097345	0.664070796460177	0.01982300884955752
550	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_3	2902	1978	1927	51	0.6815988973121985	0.6640248104755341	0.01757408683666437
554	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	32	17	15	0.082687338501292	0.04392764857881137	0.03875968992248062
550	60.0	0.75	15.0	0.8	0.3	0.5	0.005	0.1	5.0	10.0	Region_4	3063	2158	2102	56	0.7045380346065948	0.6862553052562846	0.018282729350310153
554	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	242	239	3	0.29404617253948967	0.29040097205346294	0.0036452004860267314
554	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1254	1251	3	0.4438938053097345	0.44283185840707967	0.0010619469026548673
554	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1283	1282	1	0.44210889042039975	0.44176430048242593	3.4458993797381116E-4
554	60.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1378	1378	0	0.44988573294156053	0.44988573294156053	0.0
555	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	24	5	19	0.06201550387596899	0.012919896640826873	0.04909560723514212
555	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	185	170	15	0.22478736330498178	0.2065613608748481	0.018226002430133656
555	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1168	1165	3	0.41345132743362834	0.41238938053097346	0.0010619469026548673
555	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1208	1203	5	0.4162646450723639	0.41454169538249486	0.0017229496898690559
555	120.0	0.5	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1309	1306	3	0.42735879856349984	0.42637936663401893	9.794319294809011E-4
556	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	128	118	10	0.330749354005168	0.3049095607235142	0.025839793281653745
556	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	460	454	6	0.5589307411907655	0.551640340218712	0.007290400972053463
558	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	8	2	6	0.020671834625323	0.00516795865633075	0.015503875968992248
556	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1941	1940	1	0.6870796460176991	0.6867256637168142	3.5398230088495576E-4
558	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	64	48	16	0.07776427703523693	0.0583232077764277	0.019441069258809233
558	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	502	500	2	0.1776991150442478	0.17699115044247787	7.079646017699115E-4
556	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1989	1988	1	0.6853893866299104	0.6850447966919366	3.4458993797381116E-4
558	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	585	578	7	0.20158511371467952	0.19917298414886286	0.002412129565816678
556	60.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2169	2169	0	0.7081292850146915	0.7081292850146915	0.0
558	60.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	628	628	0	0.2050277505713353	0.2050277505713353	0.0
559	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	11	0	11	0.028423772609819122	0.0	0.028423772609819122
559	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	52	26	26	0.06318347509113001	0.031591737545565005	0.031591737545565005
559	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	431	424	7	0.15256637168141593	0.15008849557522125	0.00247787610619469
559	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	500	494	6	0.17229496898690558	0.1702274293590627	0.002067539627842867
559	120.0	0.25	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	569	558	11	0.18576558929154424	0.1821743388834476	0.0035912504080966375
557	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	89	67	22	0.22997416020671835	0.1731266149870801	0.056847545219638244
557	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	387	376	11	0.47023086269744835	0.456865127582017	0.013365735115431349
557	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1864	1861	3	0.6598230088495575	0.6587610619469026	0.0010619469026548673
557	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1936	1935	1	0.6671261199172984	0.6667815299793246	3.4458993797381116E-4
557	120.0	0.75	10.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2090	2089	1	0.6823375775383611	0.6820111002285341	3.26477309826967E-4
560	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	24	13	11	0.06201550387596899	0.03359173126614987	0.028423772609819122
560	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	241	235	6	0.2928311057108141	0.28554070473876064	0.007290400972053463
560	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1240	1237	3	0.4389380530973451	0.43787610619469025	0.0010619469026548673
560	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1290	1289	1	0.4445210199862164	0.4441764300482426	3.4458993797381116E-4
560	60.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1382	1382	0	0.45119164218086844	0.45119164218086844	0.0
562	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	147	131	16	0.3798449612403101	0.3385012919896641	0.041343669250646
562	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	456	451	5	0.5540704738760632	0.5479951397326853	0.006075334143377886
562	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1931	1931	0	0.6835398230088495	0.6835398230088495	0.0
562	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1995	1995	0	0.6874569262577532	0.6874569262577532	0.0
561	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	23	4	19	0.059431524547803614	0.0103359173126615	0.04909560723514212
561	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	181	168	13	0.21992709599027946	0.20413122721749696	0.015795868772782502
562	60.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2167	2166	1	0.7074763303950375	0.7071498530852106	3.26477309826967E-4
561	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1180	1178	2	0.4176991150442478	0.41699115044247786	7.079646017699115E-4
561	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1215	1212	3	0.41867677463818054	0.41764300482425915	0.0010337698139214334
561	120.0	0.5	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1304	1304	0	0.425726412014365	0.425726412014365	0.0
564	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	5	0	5	0.012919896640826873	0.0	0.012919896640826873
564	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	17	8	9	0.020656136087484813	0.009720534629404616	0.010935601458080195
564	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	430	426	4	0.15221238938053097	0.15079646017699114	0.001415929203539823
564	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	511	508	3	0.1760854583046175	0.17505168849069608	0.0010337698139214334
564	60.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	568	565	3	0.18543911198171728	0.18445968005223637	9.794319294809011E-4
565	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	5	0	5	0.012919896640826873	0.0	0.012919896640826873
565	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	10	6	4	0.012150668286755772	0.007290400972053463	0.004860267314702308
565	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	374	364	10	0.13238938053097346	0.1288495575221239	0.0035398230088495575
565	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	434	430	4	0.14955203308063406	0.1481736733287388	0.0013783597518952446
565	120.0	0.25	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	497	495	2	0.1622592229840026	0.1616062683643487	6.52954619653934E-4
566	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	7	0	7	0.01808785529715762	0.0	0.01808785529715762
566	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	186	178	8	0.22600243013365734	0.21628189550425272	0.009720534629404616
566	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1184	1184	0	0.4191150442477876	0.4191150442477876	0.0
563	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	97	78	19	0.25064599483204136	0.20155038759689922	0.04909560723514212
563	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	393	382	11	0.4775212636695018	0.4641555285540705	0.013365735115431349
566	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1233	1233	0	0.42487939352170917	0.42487939352170917	0.0
563	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1863	1863	0	0.6594690265486726	0.6594690265486726	0.0
566	60.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1315	1314	1	0.42931766242246167	0.4289911851126347	3.26477309826967E-4
563	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1919	1917	2	0.6612680909717437	0.660578911095796	6.891798759476223E-4
563	120.0	0.75	15.0	0.5	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2099	2096	3	0.6852758733268038	0.6842964413973229	9.794319294809011E-4
567	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	8	0	8	0.020671834625323	0.0	0.020671834625323
567	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	136	130	6	0.1652490886998785	0.15795868772782504	0.007290400972053463
567	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1111	1109	2	0.39327433628318587	0.39256637168141595	7.079646017699115E-4
567	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1149	1146	3	0.395933838731909	0.39490006891798757	0.0010337698139214334
567	120.0	0.5	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1259	1257	2	0.4110349330721515	0.4103819784524976	6.52954619653934E-4
570	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	8	0	8	0.020671834625323	0.0	0.020671834625323
570	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	11	8	3	0.013365735115431349	0.009720534629404616	0.0036452004860267314
570	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	434	432	2	0.1536283185840708	0.1529203539823009	7.079646017699115E-4
570	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	494	494	0	0.1702274293590627	0.1702274293590627	0.0
570	60.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	571	571	0	0.18641854391119816	0.18641854391119816	0.0
571	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	5	0	5	0.012919896640826873	0.0	0.012919896640826873
571	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	11	8	3	0.013365735115431349	0.009720534629404616	0.0036452004860267314
568	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	87	79	8	0.2248062015503876	0.2041343669250646	0.020671834625323
568	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	392	390	2	0.47630619684082626	0.4738760631834751	0.002430133657351154
571	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	369	359	10	0.13061946902654867	0.1270796460176991	0.0035398230088495575
571	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	441	435	6	0.1519641626464507	0.14989662301860784	0.002067539627842867
568	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1870	1869	1	0.6619469026548672	0.6615929203539823	3.5398230088495576E-4
571	120.0	0.25	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	505	503	2	0.16487104146261836	0.1642180868429644	6.52954619653934E-4
568	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1939	1938	1	0.6681598897312199	0.667815299793246	3.4458993797381116E-4
568	60.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2103	2101	2	0.6865817825661117	0.6859288279464577	6.52954619653934E-4
569	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	60	49	11	0.15503875968992248	0.12661498708010335	0.028423772609819122
569	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	336	329	7	0.4082624544349939	0.3997569866342649	0.00850546780072904
569	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1795	1793	2	0.6353982300884956	0.6346902654867257	7.079646017699115E-4
569	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1866	1865	1	0.6430048242591316	0.6426602343211578	3.4458993797381116E-4
569	120.0	0.75	10.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2053	2049	4	0.6702579170747633	0.6689520078354554	0.001305909239307868
573	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	4	0	4	0.0103359173126615	0.0	0.0103359173126615
573	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	140	134	6	0.1701093560145808	0.16281895504252733	0.007290400972053463
573	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1113	1113	0	0.3939823008849557	0.3939823008849557	0.0
573	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1152	1152	0	0.39696760854583046	0.39696760854583046	0.0
573	120.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1263	1261	2	0.41234084231145934	0.4116878876918054	6.52954619653934E-4
572	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	11	2	9	0.028423772609819122	0.00516795865633075	0.023255813953488372
575	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	57	46	11	0.14728682170542637	0.11886304909560723	0.028423772609819122
575	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	340	332	8	0.4131227217496962	0.40340218712029163	0.009720534629404616
572	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	187	185	2	0.22721749696233293	0.22478736330498178	0.002430133657351154
576	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	39	33	6	0.10077519379844961	0.08527131782945736	0.015503875968992248
575	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1797	1796	1	0.6361061946902655	0.6357522123893805	3.5398230088495576E-4
576	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	110	104	6	0.1336573511543135	0.12636695018226002	0.007290400972053463
575	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1852	1852	0	0.6381805651274983	0.6381805651274983	0.0
576	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	450	443	7	0.1592920353982301	0.1568141592920354	0.00247787610619469
572	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1179	1179	0	0.4173451327433628	0.4173451327433628	0.0
576	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	525	514	11	0.18090971743625087	0.17711922811853895	0.003790489317711923
575	120.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2050	2048	2	0.6692784851452824	0.6686255305256285	6.52954619653934E-4
576	60.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	587	577	10	0.19164218086842966	0.18837740777015996	0.00326477309826967
572	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1220	1220	0	0.4203997243280496	0.4203997243280496	0.0
572	60.0	0.5	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	1328	1328	0	0.4335618674502122	0.4335618674502122	0.0
574	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_0	387	76	70	6	0.19638242894056848	0.18087855297157623	0.015503875968992248
574	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_1	823	408	404	4	0.4957472660996355	0.4908869987849332	0.004860267314702308
574	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_2	2825	1876	1876	0	0.664070796460177	0.664070796460177	0.0
574	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_3	2902	1927	1927	0	0.6640248104755341	0.6640248104755341	0.0
574	60.0	0.75	15.0	0.8	5.0	0.75	0.005	0.1	5.0	10.0	Region_4	3063	2102	2102	0	0.6862553052562846	0.6862553052562846	0.0
577	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	40	29	11	0.10335917312661498	0.07493540051679587	0.028423772609819122
577	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	92	74	18	0.1117861482381531	0.0899149453219927	0.02187120291616039
577	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	443	424	19	0.1568141592920354	0.15008849557522125	0.006725663716814159
577	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	511	493	18	0.1760854583046175	0.1698828394210889	0.006202618883528601
577	120.0	0.25	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	590	573	17	0.19262161279791054	0.18707149853085211	0.00555011426705844
579	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	76	61	15	0.19638242894056848	0.15762273901808785	0.03875968992248062
579	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	189	176	13	0.22964763061968407	0.21385176184690158	0.015795868772782502
579	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	1201	1182	19	0.42513274336283186	0.4184070796460177	0.006725663716814159
579	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	1236	1217	19	0.4259131633356306	0.41936595451412817	0.006547208821502412
579	120.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	1347	1328	19	0.4397649363369246	0.4335618674502122	0.006203068886712374
582	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	46	37	9	0.11886304909560723	0.09560723514211886	0.023255813953488372
582	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	101	93	8	0.1227217496962333	0.11300121506682867	0.009720534629404616
582	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	454	448	6	0.16070796460176992	0.15858407079646017	0.0021238938053097347
582	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	525	515	10	0.18090971743625087	0.17746381805651276	0.0034458993797381117
582	60.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	587	578	9	0.19164218086842966	0.18870388507998695	0.002938295788442703
578	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	89	81	8	0.22997416020671835	0.20930232558139536	0.020671834625323
578	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	172	165	7	0.20899149453219928	0.20048602673147023	0.00850546780072904
578	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	1194	1187	7	0.42265486725663715	0.4201769911504425	0.00247787610619469
581	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	146	128	18	0.3772609819121447	0.330749354005168	0.046511627906976744
581	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	432	415	17	0.5249088699878494	0.5042527339003645	0.020656136087484813
578	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	1255	1245	10	0.432460372157133	0.4290144727773949	0.0034458993797381117
581	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	1899	1881	18	0.672212389380531	0.6658407079646018	0.006371681415929204
581	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	1954	1932	22	0.673328738800827	0.6657477601654032	0.007580978635423846
578	60.0	0.5	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	1367	1359	8	0.44629448253346393	0.4436826640548482	0.002611818478615736
581	120.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	2139	2119	20	0.6983349657198825	0.6918054195233432	0.00652954619653934
584	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	78	70	8	0.20155038759689922	0.18087855297157623	0.020671834625323
584	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	194	188	6	0.23572296476306198	0.2284325637910085	0.007290400972053463
584	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	1195	1187	8	0.4230088495575221	0.4201769911504425	0.002831858407079646
584	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_3	2902	1244	1236	8	0.4286698828394211	0.4259131633356306	0.0027567195037904893
584	60.0	0.5	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_4	3063	1374	1363	11	0.4485798237022527	0.44498857329415603	0.0035912504080966375
583	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	42	31	11	0.10852713178294573	0.08010335917312661	0.028423772609819122
583	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	96	81	15	0.1166464155528554	0.09842041312272175	0.018226002430133656
580	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_0	387	151	146	5	0.39018087855297157	0.3772609819121447	0.012919896640826873
583	120.0	0.25	15.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_2	2825	444	426	18	0.15716814159292036	0.15079646017699114	0.006371681415929204
580	60.0	0.75	10.0	0.5	0.3	0.5	0.001	0.2	5.0	10.0	Region_1	823	423	413	10	0.5139732685297691	0.5018226002430134	0.012150668286755772
